REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PERCENTAGE OF MEDICARE PATIENTS WHO HAD MEDICARE ADVANTAGE (OUTCOMES),,Percentage of Medicare Patients Who Had Medicare Advantage (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PERCENTAGE OF PATIENTS TREATED WITH NONINVASIVE BREATHING AID (PROCESS),,Percentage of Patients Treated with Noninvasive Breathing Aid (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PUBLIC TRANSPARENCY (PROCESS),,Public Transparency (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,SUMMATION OF OUTCOME COMPONENTS (U.S. NEWS VALUES),,Summation of Outcome Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,SUMMATION OF PROCESS COMPONENTS (U.S. NEWS VALUES),,Summation of Process Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,SUMMATION OF STRUCTURAL COMPONENTS (U.S. NEWS VALUES),,Summation of Structural Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,U.S. NEWS COMPOSITE SCORE (U.S. NEWS VALUES),,U.S. News Composite Score (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),,U.S. News Overall Rating (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,BOARD CERTIFIED PHYSICIANS BAND (PROCESS),,Board Certified Physicians Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,BOARD CERTIFIED PHYSICIANS SCORE (PROCESS),,Board Certified Physicians Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,HOSPITAL READMISSION PREVENTION BAND (OUTCOMES),,Hospital Readmission Prevention Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,HOSPITAL READMISSION PREVENTION DENOMINATOR (OUTCOMES),,Hospital Readmission Prevention Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,HOSPITAL READMISSION PREVENTION ODDS RATIO (OUTCOMES),,Hospital Readmission Prevention Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,HOSPITAL READMISSION PREVENTION PREDICTED VALUE (OUTCOMES),,Hospital Readmission Prevention Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS (OUTCOMES),,Hospital Readmission Prevention Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Hospital Readmission Prevention Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,HOSPITAL READMISSION PREVENTION SCORE (OUTCOMES),,Hospital Readmission Prevention Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY EVENT COUNT (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY ODDS RATIO (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Odds Ratio (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY ODDS RATIO (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Odds Ratio (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY PREDICTED VALUE (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Predicted Value (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Predicted Value (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY RANDOM EFFECTS (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY RANDOM EFFECTS STANDARD ERROR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY SCORE (OUTCOMES),,Mortality Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NUMBER OF PATIENTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NUMBER OF PATIENTS (FEE-FOR-SERVICE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NUMBER OF PATIENTS (MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NUMBER OF PATIENTS BAND (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Band (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NUMBER OF PATIENTS SCORE (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Score (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NURSE STAFFING AND COMMUNICATION BAND (PROCESS),,Nurse Staffing And Communication Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NURSE STAFFING AND COMMUNICATION SCORE (PROCESS),,Nurse Staffing And Communication Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,NURSE STAFFING RATIO (PROCESS),,Nurse Staffing Ratio (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENT EXPERIENCE BAND (PROCESS),,Patient Experience Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENT EXPERIENCE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENT EXPERIENCE SCORE (PROCESS),,Patient Experience Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENT EXPERIENCE WITH NURSING CARE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience with Nursing Care Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED HOME BAND (OUTCOMES),,Patients Discharged Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED HOME DENOMINATOR (OUTCOMES),,Patients Discharged Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED HOME ODDS RATIO (OUTCOMES),,Patients Discharged Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED HOME PREDICTED VALUE (OUTCOMES),,Patients Discharged Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED HOME RANDOM EFFECTS (OUTCOMES),,Patients Discharged Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Discharged Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED HOME SCORE (OUTCOMES),,Patients Discharged Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS DISCHARGED NOT TO HOME EVENT COUNT (OUTCOMES),,Patients Discharged Not to Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME AVERAGE DAYS (OUTCOMES),,Patients Recover at Home Average Days (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME BAND (OUTCOMES),,Patients Recover at Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME DENOMINATOR (OUTCOMES),,Patients Recover at Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME EVENT COUNT (OUTCOMES),,Patients Recover at Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME ODDS RATIO (OUTCOMES),,Patients Recover at Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME PREDICTED VALUE (OUTCOMES),,Patients Recover at Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME RANDOM EFFECTS (OUTCOMES),,Patients Recover at Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Recover at Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PATIENTS RECOVER AT HOME SCORE (OUTCOMES),,Patients Recover at Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PERCENTAGE OF MEDICARE PATIENTS WHO HAD MEDICARE ADVANTAGE (OUTCOMES),,Percentage of Medicare Patients Who Had Medicare Advantage (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PERCENTAGES OF OPERATIONS PERFORMED BY BOARD-CERTIFIED ORTHOPEDIC PHYSICIANS (PROCESS),,Percentages of Operations Performed By Board-Certified Orthopedic Physicians (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS BAND (OUTCOMES),,Prolonged Hospitalizations Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS DENOMINATOR (OUTCOMES),,Prolonged Hospitalizations Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS EVENT COUNT (OUTCOMES),,Prolonged Hospitalizations Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS ODDS RATIO (OUTCOMES),,Prolonged Hospitalizations Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS PREDICTED VALUE (OUTCOMES),,Prolonged Hospitalizations Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS RANDOM EFFECTS (OUTCOMES),,Prolonged Hospitalizations Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Prolonged Hospitalizations Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,PROLONGED HOSPITALIZATIONS SCORE (OUTCOMES),,Prolonged Hospitalizations Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,SUMMATION OF OUTCOME COMPONENTS (U.S. NEWS VALUES),,Summation of Outcome Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,SUMMATION OF PROCESS COMPONENTS (U.S. NEWS VALUES),,Summation of Process Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,SUMMATION OF STRUCTURAL COMPONENTS (U.S. NEWS VALUES),,Summation of Structural Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,U.S. NEWS COMPOSITE SCORE (U.S. NEWS VALUES),,U.S. News Composite Score (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),,U.S. News Overall Rating (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,UNPLANNED READMISSIONS WITHIN 30 DAYS OF DISCHARGE (OUTCOMES),,Unplanned Readmissions Within 30 days of Discharge (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,BOARD CERTIFIED PHYSICIANS BAND (PROCESS),,Board Certified Physicians Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,BOARD CERTIFIED PHYSICIANS SCORE (PROCESS),,Board Certified Physicians Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,EXPECTED PREVENTABLE OUTPATIENT PROCEDURAL COMPLICATIONS (OUTCOMES),,Expected Preventable Outpatient Procedural Complications (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,HOSPITAL READMISSION PREVENTION BAND (OUTCOMES),,Hospital Readmission Prevention Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,HOSPITAL READMISSION PREVENTION DENOMINATOR (OUTCOMES),,Hospital Readmission Prevention Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,HOSPITAL READMISSION PREVENTION ODDS RATIO (OUTCOMES),,Hospital Readmission Prevention Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,HOSPITAL READMISSION PREVENTION PREDICTED VALUE (OUTCOMES),,Hospital Readmission Prevention Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS (OUTCOMES),,Hospital Readmission Prevention Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Hospital Readmission Prevention Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,HOSPITAL READMISSION PREVENTION SCORE (OUTCOMES),,Hospital Readmission Prevention Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY EVENT COUNT (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY ODDS RATIO (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Odds Ratio (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY ODDS RATIO (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Odds Ratio (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY PREDICTED VALUE (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Predicted Value (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Predicted Value (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY RANDOM EFFECTS (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY RANDOM EFFECTS STANDARD ERROR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Medicare Advantage Data) (Outcomes),,,,,,,,
